Hardware Time,Global Time\Signal,CAN1.EEC1.Engine_Speed,Raw Data
77.629272,2026-08-31 07:47:33.881,4100.25,CAN=77.629272 Rx 0 $0CF00400 D 8 FF FF FF 22 80 FF FF FF 
77.634286,2026-08-31 07:47:33.886,4098.875,CAN=77.634286 Rx 0 $0CF00400 D 8 FF FF FF 17 80 FF FF FF 
77.639312,2026-08-31 07:47:33.891,4097.625,CAN=77.639312 Rx 0 $0CF00400 D 8 FF FF FF 0D 80 FF FF FF 
77.644326,2026-08-31 07:47:33.896,4096.25,CAN=77.644326 Rx 0 $0CF00400 D 8 FF FF FF 02 80 FF FF FF 
77.649348,2026-08-31 07:47:33.901,4094.875,CAN=77.649348 Rx 0 $0CF00400 D 8 FF FF FF F7 7F FF FF FF 
77.654367,2026-08-31 07:47:33.906,4093.625,CAN=77.654367 Rx 0 $0CF00400 D 8 FF FF FF ED 7F FF FF FF 
77.659389,2026-08-31 07:47:33.911,4092.25,CAN=77.659389 Rx 0 $0CF00400 D 8 FF FF FF E2 7F FF FF FF 
77.664407,2026-08-31 07:47:33.916,4090.875,CAN=77.664407 Rx 0 $0CF00400 D 8 FF FF FF D7 7F FF FF FF 
77.669421,2026-08-31 07:47:33.921,4089.625,CAN=77.669421 Rx 0 $0CF00400 D 8 FF FF FF CD 7F FF FF FF 
77.674439,2026-08-31 07:47:33.926,4088.25,CAN=77.674439 Rx 0 $0CF00400 D 8 FF FF FF C2 7F FF FF FF 
77.679457,2026-08-31 07:47:33.931,4086.875,CAN=77.679457 Rx 0 $0CF00400 D 8 FF FF FF B7 7F FF FF FF 
